token,count_state,count_rest,count_total,log_odds_delta,z_score,state,comparison,state_docs_n,rest_docs_n
nano,138,15,153,1.2326932494723621,12.72183651505489,Tennessee,Tennessee_vs_rest,376,68291
olivia,131,29,160,1.1149084988090525,11.934273981064589,Tennessee,Tennessee_vs_rest,376,68291
taylor,163,169,332,0.6712914230036109,10.59260777606127,Tennessee,Tennessee_vs_rest,376,68291
nanos,78,0,78,1.3764666577525926,9.92584222698703,Tennessee,Tennessee_vs_rest,376,68291
filia,75,1,76,1.3567931651438911,9.689024629611138,Tennessee,Tennessee_vs_rest,376,68291
matt,106,93,199,0.7268840736397131,8.878085705286413,Tennessee,Tennessee_vs_rest,376,68291
eliza,52,7,59,1.2031886384106478,7.740705526492417,Tennessee,Tennessee_vs_rest,376,68291
squigly,47,0,47,1.3764591618653466,7.704893325729369,Tennessee,Tennessee_vs_rest,376,68291
toes,91,117,208,0.5999408248871418,7.486751110869154,Tennessee,Tennessee_vs_rest,376,68291
sabrina,46,13,59,1.0606059498641667,6.931517494523119,Tennessee,Tennessee_vs_rest,376,68291
riders,48,17,65,1.0039807673803907,6.920767118754012,Tennessee,Tennessee_vs_rest,376,68291
giantess,38,2,40,1.3023490103061643,6.804695686716687,Tennessee,Tennessee_vs_rest,376,68291
medici,38,2,40,1.3023490103061643,6.804695686716687,Tennessee,Tennessee_vs_rest,376,68291
samson,38,2,40,1.3023490103061643,6.804695686716687,Tennessee,Tennessee_vs_rest,376,68291
cerebella,36,0,36,1.3764565020570192,6.743232166351762,Tennessee,Tennessee_vs_rest,376,68291
skullgirl,33,0,33,1.3764557766568046,6.456149867531075,Tennessee,Tennessee_vs_rest,376,68291
parasoul,31,0,31,1.3764552930571519,6.257449128163784,Tennessee,Tennessee_vs_rest,376,68291
skullgirls,30,0,30,1.376455051257473,6.155694125169334,Tennessee,Tennessee_vs_rest,376,68291
nanoworx,30,0,30,1.376455051257473,6.155694125169334,Tennessee,Tennessee_vs_rest,376,68291
painwheel,29,0,29,1.37645480945789,6.052228649123832,Tennessee,Tennessee_vs_rest,376,68291
scpxxxx,117,463,580,0.2802571244835601,5.728495560172761,Tennessee,Tennessee_vs_rest,376,68291
fukua,25,0,25,1.3764538422605437,5.619349280052828,Tennessee,Tennessee_vs_rest,376,68291
luke,85,263,348,0.33896151861412704,5.395910041674205,Tennessee,Tennessee_vs_rest,376,68291
diego,51,87,138,0.508959422305967,5.158282811764686,Tennessee,Tennessee_vs_rest,376,68291
nate,104,498,602,0.23987474781867846,4.974212691853619,Tennessee,Tennessee_vs_rest,376,68291
soles,38,45,83,0.6270700148246107,4.9455435509154,Tennessee,Tennessee_vs_rest,376,68291
dana,26,17,43,0.8230688186859254,4.662742846857022,Tennessee,Tennessee_vs_rest,376,68291
ben,50,117,167,0.41423563507094663,4.594281808318238,Tennessee,Tennessee_vs_rest,376,68291
vicky,21,12,33,0.8656272321042007,4.288608974940078,Tennessee,Tennessee_vs_rest,376,68291
leviathan,27,33,60,0.6166157180228637,4.13408535469367,Tennessee,Tennessee_vs_rest,376,68291
allie,16,4,20,1.0887695872215009,4.13159009128956,Tennessee,Tennessee_vs_rest,376,68291
fortnite,19,20,39,0.6662107455556594,3.602953897506116,Tennessee,Tennessee_vs_rest,376,68291
parasite,14,7,21,0.9064475420314508,3.5750773185684035,Tennessee,Tennessee_vs_rest,376,68291
marie,18,18,36,0.6833049403150202,3.5505566210653026,Tennessee,Tennessee_vs_rest,376,68291
shoescom,19,22,41,0.6345150115462612,3.5175092277019933,Tennessee,Tennessee_vs_rest,376,68291
emily,73,525,598,0.16832761163698606,3.4498108219340122,Tennessee,Tennessee_vs_rest,376,68291
foot,69,486,555,0.17152982418127571,3.38805290380071,Tennessee,Tennessee_vs_rest,376,68291
toe,44,196,240,0.25464293736909305,3.339395070789576,Tennessee,Tennessee_vs_rest,376,68291
mafia,15,14,29,0.7062937395418363,3.293717114792768,Tennessee,Tennessee_vs_rest,376,68291
apartheid,17,23,40,0.5832212319603727,3.190438706020779,Tennessee,Tennessee_vs_rest,376,68291
unikitty,14,13,27,0.7079965937086765,3.1857418652510368,Tennessee,Tennessee_vs_rest,376,68291
jack,62,459,521,0.16394948950950727,3.134569438320753,Tennessee,Tennessee_vs_rest,376,68291
sized,20,38,58,0.47566602714331907,3.120401142338579,Tennessee,Tennessee_vs_rest,376,68291
overwatch,13,14,27,0.6586111251295481,2.9635241933220864,Tennessee,Tennessee_vs_rest,376,68291
xxm,12,12,24,0.6833034991212621,2.8990112270228434,Tennessee,Tennessee_vs_rest,376,68291
tim,42,251,293,0.19849165597262974,2.858049003257877,Tennessee,Tennessee_vs_rest,376,68291
walmartca,18,39,57,0.43644482879028956,2.832028014861325,Tennessee,Tennessee_vs_rest,376,68291
dahlia,14,21,35,0.5497725756951723,2.8104798512556486,Tennessee,Tennessee_vs_rest,376,68291
shoved,12,14,26,0.6320102015339089,2.7899638821328594,Tennessee,Tennessee_vs_rest,376,68291
carol,18,42,60,0.4150409153280865,2.759319860712022,Tennessee,Tennessee_vs_rest,376,68291
crumbs,11,12,23,0.6543157204497234,2.7172918738558574,Tennessee,Tennessee_vs_rest,376,68291
peni,14,24,38,0.5074132970565426,2.6984037695346865,Tennessee,Tennessee_vs_rest,376,68291
sweat,26,104,130,0.27784162905643406,2.6880369919921523,Tennessee,Tennessee_vs_rest,376,68291
vinegar,13,20,33,0.541653211057703,2.6879462216499768,Tennessee,Tennessee_vs_rest,376,68291
valentine,22,73,95,0.3215157749328128,2.6700993918279523,Tennessee,Tennessee_vs_rest,376,68291
ana,10,15,25,0.5497716181003245,2.3752848668348774,Tennessee,Tennessee_vs_rest,376,68291
wrinkled,10,17,27,0.5100312862508485,2.2865542416219973,Tennessee,Tennessee_vs_rest,376,68291
idly,9,13,22,0.5619419151224125,2.2784228557338886,Tennessee,Tennessee_vs_rest,376,68291
annie,13,36,49,0.3677868310775665,2.20212929874144,Tennessee,Tennessee_vs_rest,376,68291
fortune,21,105,126,0.23132040280670374,2.192465142207108,Tennessee,Tennessee_vs_rest,376,68291
underside,9,15,24,0.5162486842634753,2.182639361889036,Tennessee,Tennessee_vs_rest,376,68291
umbrella,18,79,97,0.25775297605922276,2.1496237315981186,Tennessee,Tennessee_vs_rest,376,68291
insole,13,40,53,0.34035894499645636,2.114715987908775,Tennessee,Tennessee_vs_rest,376,68291
odor,11,28,39,0.3906336177610399,2.0902541213418115,Tennessee,Tennessee_vs_rest,376,68291
cbt,17,76,93,0.2538862566012021,2.07241527897462,Tennessee,Tennessee_vs_rest,376,68291
redhead,12,36,48,0.3468312241022602,2.051881193059074,Tennessee,Tennessee_vs_rest,376,68291
spiderman,23,152,175,0.18161279477484626,2.016848430242492,Tennessee,Tennessee_vs_rest,376,68291
spiderverse,11,31,42,0.36313569932774037,2.0122551064100724,Tennessee,Tennessee_vs_rest,376,68291
intercompany,9,20,29,0.4290686225422924,1.9849838062610927,Tennessee,Tennessee_vs_rest,376,68291
converse,13,47,60,0.30093429161061813,1.9823883873451722,Tennessee,Tennessee_vs_rest,376,68291
tiny,36,388,424,0.11503485038291572,1.971254994871804,Tennessee,Tennessee_vs_rest,376,68291
possesses,46,623,669,0.09164660184548268,1.9661966776511404,Tennessee,Tennessee_vs_rest,376,68291
feet,58,982,1040,0.07271629402742619,1.9397518990173768,Tennessee,Tennessee_vs_rest,376,68291
bus,26,214,240,0.14870567196737738,1.9258835796723048,Tennessee,Tennessee_vs_rest,376,68291
montgomery,9,22,31,0.4018902982883006,1.9188188603160028,Tennessee,Tennessee_vs_rest,376,68291
freedom,45,645,690,0.08649439487042265,1.8831594514500092,Tennessee,Tennessee_vs_rest,376,68291
villagers,11,37,48,0.3181894047396998,1.8777593656890643,Tennessee,Tennessee_vs_rest,376,68291
seemed,54,915,969,0.07265452210818957,1.8707614013323213,Tennessee,Tennessee_vs_rest,376,68291
bookworm,8,18,26,0.42547341302625163,1.8633349179648169,Tennessee,Tennessee_vs_rest,376,68291
gum,10,31,41,0.33846249883335133,1.8493083773407912,Tennessee,Tennessee_vs_rest,376,68291
ranger,49,786,835,0.07696974926530764,1.8409154672178512,Tennessee,Tennessee_vs_rest,376,68291
damp,9,25,34,0.3669654247142553,1.830144137117765,Tennessee,Tennessee_vs_rest,376,68291
moist,8,19,27,0.4100091857286081,1.8279487496353088,Tennessee,Tennessee_vs_rest,376,68291
gina,15,78,93,0.22377178955134092,1.8205942482143616,Tennessee,Tennessee_vs_rest,376,68291
royale,7,14,21,0.4601587356164085,1.814890528531277,Tennessee,Tennessee_vs_rest,376,68291
magna,7,14,21,0.4601587356164085,1.814890528531277,Tennessee,Tennessee_vs_rest,376,68291
cupcake,12,49,61,0.2732825152805187,1.8102730000608398,Tennessee,Tennessee_vs_rest,376,68291
roommate,13,59,72,0.2507575990146904,1.8004138201233926,Tennessee,Tennessee_vs_rest,376,68291
rangersscp,7,15,22,0.4396802026727702,1.7728206608601855,Tennessee,Tennessee_vs_rest,376,68291
amnesia,7,15,22,0.4396802026727702,1.7728206608601855,Tennessee,Tennessee_vs_rest,376,68291
giggled,7,15,22,0.4396802026727702,1.7728206608601855,Tennessee,Tennessee_vs_rest,376,68291
dee,20,152,172,0.16005706579884738,1.7574101068288221,Tennessee,Tennessee_vs_rest,376,68291
shoe,18,125,143,0.1737221536208544,1.7422356397995848,Tennessee,Tennessee_vs_rest,376,68291
cholesterol,7,16,23,0.4209380192629322,1.7333510929610139,Tennessee,Tennessee_vs_rest,376,68291
sock,11,45,56,0.2728753070743579,1.7318396752997787,Tennessee,Tennessee_vs_rest,376,68291
jeff,14,76,90,0.21570699111317282,1.7248568291038373,Tennessee,Tennessee_vs_rest,376,68291
tracer,10,37,47,0.29553744451637165,1.722185896096739,Tennessee,Tennessee_vs_rest,376,68291
teenagers,18,133,151,0.16422923311128734,1.6904560583723738,Tennessee,Tennessee_vs_rest,376,68291
sweaty,11,48,59,0.2589696073122276,1.684624350423016,Tennessee,Tennessee_vs_rest,376,68291
village,34,468,502,0.09014617906349898,1.6749548298563843,Tennessee,Tennessee_vs_rest,376,68291
mercy,15,99,114,0.18182432398571358,1.6297597407093547,Tennessee,Tennessee_vs_rest,376,68291
inhabited,10,44,54,0.25721856901427387,1.6004710960888153,Tennessee,Tennessee_vs_rest,376,68291
shrinking,7,20,27,0.3595152002361246,1.596846368774418,Tennessee,Tennessee_vs_rest,376,68291
parasites,7,20,27,0.3595152002361246,1.596846368774418,Tennessee,Tennessee_vs_rest,376,68291
flats,6,14,20,0.41503805853806597,1.5930830988525655,Tennessee,Tennessee_vs_rest,376,68291
abilities,72,1973,2045,0.04253059913761348,1.5836514853012722,Tennessee,Tennessee_vs_rest,376,68291
skull,23,248,271,0.11498166559156786,1.5752180033281857,Tennessee,Tennessee_vs_rest,376,68291
roommates,7,21,28,0.346830039108708,1.5671447930045754,Tennessee,Tennessee_vs_rest,376,68291
gwen,9,38,47,0.2660031663708722,1.5455416969349653,Tennessee,Tennessee_vs_rest,376,68291
invulnerable,7,22,29,0.3349955798616051,1.538919096464268,Tennessee,Tennessee_vs_rest,376,68291
humid,6,16,22,0.37792039238128794,1.517396832138768,Tennessee,Tennessee_vs_rest,376,68291
rebecca,7,23,30,0.32392827162182236,1.512050847288477,Tennessee,Tennessee_vs_rest,376,68291
weaver,11,62,73,0.2088451977301773,1.5028269106420142,Tennessee,Tennessee_vs_rest,376,68291
crushing,10,51,61,0.22748395887140838,1.499558519141507,Tennessee,Tennessee_vs_rest,376,68291
oliver,16,136,152,0.14430776721022198,1.486476920373072,Tennessee,Tennessee_vs_rest,376,68291
clad,7,24,31,0.3135552454235313,1.4864343716697541,Tennessee,Tennessee_vs_rest,376,68291
sabotage,7,24,31,0.3135552454235313,1.4864343716697541,Tennessee,Tennessee_vs_rest,376,68291
mouth,29,429,458,0.08372608355221445,1.4845461426850353,Tennessee,Tennessee_vs_rest,376,68291
rangers,28,407,435,0.08525377599566752,1.473516179848444,Tennessee,Tennessee_vs_rest,376,68291
mei,11,66,77,0.1977953551437217,1.4598877138621225,Tennessee,Tennessee_vs_rest,376,68291
casually,12,79,91,0.18223394310605556,1.4594560523293736,Tennessee,Tennessee_vs_rest,376,68291
dojo,6,18,24,0.3468298021109817,1.4508931571849106,Tennessee,Tennessee_vs_rest,376,68291
africans,14,110,124,0.15523639573240722,1.44633718757384,Tennessee,Tennessee_vs_rest,376,68291
manuscript,7,26,33,0.2946442779376248,1.438587941334909,Tennessee,Tennessee_vs_rest,376,68291
footing,7,26,33,0.2946442779376248,1.438587941334909,Tennessee,Tennessee_vs_rest,376,68291
mandela,9,45,54,0.23131759718274303,1.4352879448063076,Tennessee,Tennessee_vs_rest,376,68291
attacks,38,750,788,0.06166522924533702,1.4295021261989846,Tennessee,Tennessee_vs_rest,376,68291
imports,9,46,55,0.2270652858441764,1.4212138965227685,Tennessee,Tennessee_vs_rest,376,68291
comebacks,14,114,128,0.1501931509779748,1.4208111992015602,Tennessee,Tennessee_vs_rest,376,68291
adhered,6,19,25,0.33309960769894076,1.4205308658267761,Tennessee,Tennessee_vs_rest,376,68291
friend,68,2116,2184,0.0365173648088053,1.4038829727180062,Tennessee,Tennessee_vs_rest,376,68291
struggled,12,86,98,0.1688479889105423,1.4009656310138092,Tennessee,Tennessee_vs_rest,376,68291
sherry,6,20,26,0.3203965418425465,1.3918563770785213,Tennessee,Tennessee_vs_rest,376,68291
grime,6,20,26,0.3203965418425465,1.3918563770785213,Tennessee,Tennessee_vs_rest,376,68291
verbal,20,241,261,0.10305961683337372,1.3832881640256294,Tennessee,Tennessee_vs_rest,376,68291
desk,25,377,402,0.08207902605195727,1.3631423383290322,Tennessee,Tennessee_vs_rest,376,68291
granting,13,108,121,0.14742138372710123,1.35543067837155,Tennessee,Tennessee_vs_rest,376,68291
rider,7,30,37,0.2627992758562847,1.3543359740040697,Tennessee,Tennessee_vs_rest,376,68291
frown,7,30,37,0.2627992758562847,1.3543359740040697,Tennessee,Tennessee_vs_rest,376,68291
discarded,7,30,37,0.2627992758562847,1.3543359740040697,Tennessee,Tennessee_vs_rest,376,68291
power,114,5255,5369,0.021856592172273537,1.314402187924301,Tennessee,Tennessee_vs_rest,376,68291
cage,13,115,128,0.13900202316864707,1.3130105098948759,Tennessee,Tennessee_vs_rest,376,68291
personalities,22,317,339,0.08602259862297501,1.3126761723810656,Tennessee,Tennessee_vs_rest,376,68291
classmate,10,68,78,0.1770331186949825,1.3117901194239336,Tennessee,Tennessee_vs_rest,376,68291
gaming,16,175,191,0.11338966541391571,1.30383272802049,Tennessee,Tennessee_vs_rest,376,68291
grande,5,16,21,0.3304804255118743,1.2914066024149737,Tennessee,Tennessee_vs_rest,376,68291
samantha,6,24,30,0.27783692102318724,1.2912693217012194,Tennessee,Tennessee_vs_rest,376,68291
often,81,3159,3240,0.0274393686774701,1.2830142364104489,Tennessee,Tennessee_vs_rest,376,68291
crushed,12,103,115,0.14299537719755584,1.2809806143368334,Tennessee,Tennessee_vs_rest,376,68291
teddy,13,122,135,0.1314397538004961,1.2737865085833024,Tennessee,Tennessee_vs_rest,376,68291
walmart,21,307,328,0.08475212672983368,1.2718990176700748,Tennessee,Tennessee_vs_rest,376,68291
ant,9,60,69,0.1801991192531247,1.2563471177081955,Tennessee,Tennessee_vs_rest,376,68291
dan,53,1638,1691,0.03682018030047196,1.2456143921439158,Tennessee,Tennessee_vs_rest,376,68291
wasn,28,548,576,0.06223167810060204,1.2335060045243158,Tennessee,Tennessee_vs_rest,376,68291
detailedoriented,6,27,33,0.2525191082384701,1.2276782968693227,Tennessee,Tennessee_vs_rest,376,68291
tariffs,7,38,45,0.21570535931295431,1.2196487338537831,Tennessee,Tennessee_vs_rest,376,68291
himself,53,1702,1755,0.03513081209048252,1.210425053617578,Tennessee,Tennessee_vs_rest,376,68291
pungent,6,28,34,0.24504709179962525,1.2083014794502347,Tennessee,Tennessee_vs_rest,376,68291
crossover,17,226,243,0.09338322833424151,1.2077532503575652,Tennessee,Tennessee_vs_rest,376,68291
semester,14,156,170,0.11134212858039483,1.2075139123099337,Tennessee,Tennessee_vs_rest,376,68291
nash,5,19,24,0.28939750962699407,1.2043750999950817,Tennessee,Tennessee_vs_rest,376,68291
uchiha,5,19,24,0.28939750962699407,1.2043750999950817,Tennessee,Tennessee_vs_rest,376,68291
altitude,5,19,24,0.28939750962699407,1.2043750999950817,Tennessee,Tennessee_vs_rest,376,68291
charming,24,433,457,0.06795153468012316,1.2007375265108033,Tennessee,Tennessee_vs_rest,376,68291
known,68,2600,2668,0.02815911922408798,1.1949409825970847,Tennessee,Tennessee_vs_rest,376,68291
ftl,9,68,77,0.16091623795777288,1.1822984153370764,Tennessee,Tennessee_vs_rest,376,68291
wright,12,121,133,0.12270280013092538,1.1788780601512552,Tennessee,Tennessee_vs_rest,376,68291
robbie,5,20,25,0.2778366856257417,1.1787612268101417,Tennessee,Tennessee_vs_rest,376,68291
annoyance,6,30,36,0.23131689578743497,1.1719041461525483,Tennessee,Tennessee_vs_rest,376,68291
angela,6,30,36,0.23131689578743497,1.1719041461525483,Tennessee,Tennessee_vs_rest,376,68291
pac,8,56,64,0.17247683775967815,1.1570098013245287,Tennessee,Tennessee_vs_rest,376,68291
riots,6,31,37,0.22499442844780226,1.1547792154424534,Tennessee,Tennessee_vs_rest,376,68291
chestnut,5,21,26,0.2671413949088137,1.15457902607437,Tennessee,Tennessee_vs_rest,376,68291
containment,24,464,488,0.06306526795919964,1.1507292745167594,Tennessee,Tennessee_vs_rest,376,68291
sole,15,197,212,0.09453878998622756,1.1422365797502891,Tennessee,Tennessee_vs_rest,376,68291
laplace,6,32,38,0.2189964081991036,1.138308357679777,Tennessee,Tennessee_vs_rest,376,68291
tanned,7,45,52,0.1861287027296772,1.1273607857843209,Tennessee,Tennessee_vs_rest,376,68291
armed,15,202,217,0.09217037229238656,1.1262942095110073,Tennessee,Tennessee_vs_rest,376,68291
herself,41,1228,1269,0.03824569273927558,1.1210784702603394,Tennessee,Tennessee_vs_rest,376,68291
backstory,24,486,510,0.05995422389381133,1.117826414126636,Tennessee,Tennessee_vs_rest,376,68291
farm,15,206,221,0.09035170594566111,1.1139085353657132,Tennessee,Tennessee_vs_rest,376,68291
depicted,15,208,223,0.08946649451663014,1.1078334543716646,Tennessee,Tennessee_vs_rest,376,68291
invincible,11,115,126,0.11848708486379955,1.1073729726881032,Tennessee,Tennessee_vs_rest,376,68291
clever,15,214,229,0.08690235659763879,1.090058890735594,Tennessee,Tennessee_vs_rest,376,68291
chad,8,64,72,0.1526741976628383,1.0835606335819221,Tennessee,Tennessee_vs_rest,376,68291
artur,6,36,42,0.197794194147912,1.0781922034878142,Tennessee,Tennessee_vs_rest,376,68291
indifferent,6,36,42,0.197794194147912,1.0781922034878142,Tennessee,Tennessee_vs_rest,376,68291
government,58,2287,2345,0.027040201389634255,1.0755708702576408,Tennessee,Tennessee_vs_rest,376,68291
jam,7,50,57,0.16935647822453248,1.0717306091954695,Tennessee,Tennessee_vs_rest,376,68291
though,64,2685,2749,0.02488781829463793,1.0714786286675635,Tennessee,Tennessee_vs_rest,376,68291
blonde,17,280,297,0.07485499877421198,1.0674184033079617,Tennessee,Tennessee_vs_rest,376,68291
worn,17,281,298,0.07457443902685057,1.0651623189790804,Tennessee,Tennessee_vs_rest,376,68291
trade,37,1108,1145,0.03825304890750658,1.0651040085303976,Tennessee,Tennessee_vs_rest,376,68291
canopy,6,37,43,0.19309567176621023,1.064438851120676,Tennessee,Tennessee_vs_rest,376,68291
ppm,4,16,20,0.2778364502286941,1.0543151996864197,Tennessee,Tennessee_vs_rest,376,68291
governor,10,105,115,0.11798905767436985,1.0534126565243451,Tennessee,Tennessee_vs_rest,376,68291
initially,23,498,521,0.05567759513682269,1.0485460813191407,Tennessee,Tennessee_vs_rest,376,68291
mabel,16,260,276,0.07592371075991622,1.0438451511852735,Tennessee,Tennessee_vs_rest,376,68291
ride,14,203,217,0.08546667638668559,1.0433666631870022,Tennessee,Tennessee_vs_rest,376,68291
roasting,8,69,77,0.14234707550655834,1.0433462270292977,Tennessee,Tennessee_vs_rest,376,68291
pacifica,7,53,60,0.16060702520504222,1.0416094433983938,Tennessee,Tennessee_vs_rest,376,68291
fedex,11,129,140,0.10587152733944372,1.0411640086871379,Tennessee,Tennessee_vs_rest,376,68291
ups,10,109,119,0.11376963573154697,1.0326533021969315,Tennessee,Tennessee_vs_rest,376,68291
senator,7,54,61,0.15787779973915406,1.0320456244064138,Tennessee,Tennessee_vs_rest,376,68291
jenny,9,89,98,0.12502286813104213,1.0314032241514148,Tennessee,Tennessee_vs_rest,376,68291
jason,26,637,663,0.048427612172506684,1.0276777440154807,Tennessee,Tennessee_vs_rest,376,68291
desperately,10,110,120,0.11275800025667237,1.0276180143017954,Tennessee,Tennessee_vs_rest,376,68291
skateboarding,4,17,21,0.26459122187845807,1.0274648177684929,Tennessee,Tennessee_vs_rest,376,68291
flesh,13,184,197,0.08761162132633338,1.0193893972747496,Tennessee,Tennessee_vs_rest,376,68291
bandits,5,28,33,0.2100140764855336,1.016219498095124,Tennessee,Tennessee_vs_rest,376,68291
digits,11,135,146,0.10119419654090223,1.0155972996222147,Tennessee,Tennessee_vs_rest,376,68291
advertisements,7,56,63,0.15267396866388872,1.0135766418795387,Tennessee,Tennessee_vs_rest,376,68291
francis,12,160,172,0.09310405102261221,1.0130285388455005,Tennessee,Tennessee_vs_rest,376,68291
dirt,8,74,82,0.13325609580486386,1.0067069927802985,Tennessee,Tennessee_vs_rest,376,68291
emission,9,94,103,0.11859778508052798,1.0021655348220575,Tennessee,Tennessee_vs_rest,376,68291
massively,9,94,103,0.11859778508052798,1.0021655348220575,Tennessee,Tennessee_vs_rest,376,68291
aroma,6,42,48,0.17247637656272552,1.0019972010624527,Tennessee,Tennessee_vs_rest,376,68291
garlic,6,42,48,0.17247637656272552,1.0019972010624527,Tennessee,Tennessee_vs_rest,376,68291
dipper,6,42,48,0.17247637656272552,1.0019972010624527,Tennessee,Tennessee_vs_rest,376,68291
myriad,6,42,48,0.17247637656272552,1.0019972010624527,Tennessee,Tennessee_vs_rest,376,68291
colony,11,141,152,0.0968806427159965,0.9914759916763901,Tennessee,Tennessee_vs_rest,376,68291
exports,6,43,49,0.1688466069119947,0.9906241897042887,Tennessee,Tennessee_vs_rest,376,68291
opponents,17,322,339,0.06448110318040357,0.9808389670506954,Tennessee,Tennessee_vs_rest,376,68291
gross,10,120,130,0.1034843474710101,0.9803392348524531,Tennessee,Tennessee_vs_rest,376,68291
irregulars,4,19,23,0.24146880125717196,0.9789105476888155,Tennessee,Tennessee_vs_rest,376,68291
blood,30,877,907,0.03937643710300698,0.9759765140317255,Tennessee,Tennessee_vs_rest,376,68291
displayed,12,171,183,0.0870058901602917,0.9756216274448382,Tennessee,Tennessee_vs_rest,376,68291
parker,7,61,68,0.1409779209000952,0.9708709456760373,Tennessee,Tennessee_vs_rest,376,68291
martial,23,561,584,0.04867415579101397,0.9694568101352674,Tennessee,Tennessee_vs_rest,376,68291
performer,6,45,51,0.16200507189497237,0.9688486538268188,Tennessee,Tennessee_vs_rest,376,68291
merged,11,148,159,0.09225372918929864,0.9649801718231662,Tennessee,Tennessee_vs_rest,376,68291
attractive,19,406,425,0.05649932899464538,0.961125709672024,Tennessee,Tennessee_vs_rest,376,68291
charismatic,14,234,248,0.07370401725493636,0.9602379299073115,Tennessee,Tennessee_vs_rest,376,68291
phoenix,12,176,188,0.08446673564168528,0.9596477472286886,Tennessee,Tennessee_vs_rest,376,68291
shoes,17,334,351,0.06196829288831118,0.958792309298591,Tennessee,Tennessee_vs_rest,376,68291
embed,6,46,52,0.15877752580395388,0.9584153606451757,Tennessee,Tennessee_vs_rest,376,68291
kate,6,46,52,0.15877752580395388,0.9584153606451757,Tennessee,Tennessee_vs_rest,376,68291
little,91,5140,5231,0.016150129106860867,0.9577910254612156,Tennessee,Tennessee_vs_rest,376,68291
specially,7,63,70,0.13675850215713936,0.9550274867884285,Tennessee,Tennessee_vs_rest,376,68291
prison,13,206,219,0.07795163327838495,0.9549507889284388,Tennessee,Tennessee_vs_rest,376,68291
afflicted,5,32,37,0.18686488821783165,0.9548065873113749,Tennessee,Tennessee_vs_rest,376,68291
saw,36,1226,1262,0.03265280418633232,0.9536581252729661,Tennessee,Tennessee_vs_rest,376,68291
combat,33,1067,1100,0.034832149077438146,0.9500964843743872,Tennessee,Tennessee_vs_rest,376,68291
centimeters,6,47,53,0.15566925024558032,0.9482662142630269,Tennessee,Tennessee_vs_rest,376,68291
figured,7,64,71,0.13473625517624832,0.9473465031621779,Tennessee,Tennessee_vs_rest,376,68291
watched,15,272,287,0.06758135277486055,0.946312725935036,Tennessee,Tennessee_vs_rest,376,68291
optimistic,9,105,114,0.10641525047863354,0.9444205570299641,Tennessee,Tennessee_vs_rest,376,68291
schoolgirl,4,21,25,0.22195598383315307,0.936082531866811,Tennessee,Tennessee_vs_rest,376,68291
felt,35,1200,1235,0.032377304459721756,0.935401207637126,Tennessee,Tennessee_vs_rest,376,68291
carpet,7,66,73,0.1308549052680288,0.932438814591837,Tennessee,Tennessee_vs_rest,376,68291
firmly,11,158,169,0.08629970371905138,0.9298554779618369,Tennessee,Tennessee_vs_rest,376,68291
unparalleled,9,110,119,0.10161087728775264,0.9207226328206283,Tennessee,Tennessee_vs_rest,376,68291
brock,4,22,26,0.2132979194898219,0.9164748764899615,Tennessee,Tennessee_vs_rest,376,68291
hara,4,22,26,0.2132979194898219,0.9164748764899615,Tennessee,Tennessee_vs_rest,376,68291
minded,4,22,26,0.2132979194898219,0.9164748764899615,Tennessee,Tennessee_vs_rest,376,68291
titanic,5,35,40,0.17247614596517558,0.9146928930367233,Tennessee,Tennessee_vs_rest,376,68291
monarchs,5,35,40,0.17247614596517558,0.9146928930367233,Tennessee,Tennessee_vs_rest,376,68291
shiva,11,163,174,0.08357591045196777,0.9133698666103329,Tennessee,Tennessee_vs_rest,376,68291
modes,7,69,76,0.12540906430048615,0.911138821518922,Tennessee,Tennessee_vs_rest,376,68291
supporters,7,70,77,0.12368640938891318,0.9043036892399505,Tennessee,Tennessee_vs_rest,376,68291
godlike,10,139,149,0.08924653440746333,0.9033008215091477,Tennessee,Tennessee_vs_rest,376,68291
spear,5,36,41,0.16813774276639215,0.902270868248281,Tennessee,Tennessee_vs_rest,376,68291
luckily,5,36,41,0.16813774276639215,0.902270868248281,Tennessee,Tennessee_vs_rest,376,68291
pistol,5,36,41,0.16813774276639215,0.902270868248281,Tennessee,Tennessee_vs_rest,376,68291
internationals,5,36,41,0.16813774276639215,0.902270868248281,Tennessee,Tennessee_vs_rest,376,68291
empathic,5,36,41,0.16813774276639215,0.902270868248281,Tennessee,Tennessee_vs_rest,376,68291
inch,13,228,241,0.07003489390942264,0.8989770528225243,Tennessee,Tennessee_vs_rest,376,68291
deserving,4,23,27,0.20526574619233884,0.8979245009907699,Tennessee,Tennessee_vs_rest,376,68291
condo,4,23,27,0.20526574619233884,0.8979245009907699,Tennessee,Tennessee_vs_rest,376,68291
kia,4,23,27,0.20526574619233884,0.8979245009907699,Tennessee,Tennessee_vs_rest,376,68291
targets,13,229,242,0.06970884487919804,0.8966028596567024,Tennessee,Tennessee_vs_rest,376,68291
down,87,5114,5201,0.015154435751996154,0.8960166006456042,Tennessee,Tennessee_vs_rest,376,68291
nononsense,8,93,101,0.10679212548815009,0.892137983210794,Tennessee,Tennessee_vs_rest,376,68291
kennedy,14,265,279,0.06452694010719995,0.8904542318289137,Tennessee,Tennessee_vs_rest,376,68291
tapping,5,37,42,0.1640015157738297,0.8902768163004946,Tennessee,Tennessee_vs_rest,376,68291
